"","ID","state","attend_online","attend_meet","buttons_signs","donate","contact_congr","registered","party","vote","votechoice","ft_biden","ft_trump","ft_harris","ft_pence","ft_fauci","ft_scotus","ft_congress","ft_police","ft_science","ft_blm","limits_campaigns","limit_imports","immigration","refugees","act_ineq","hist_discrim","econ_mobility","tax_rich","aca","vaccines","reg_emissions","background_checks","freetrade","minwage"
"6643",460701,53,"No","No","No","No","No",NA,NA,"Yes","Biden",99,0,100,0,80,0,15,30,100,80,"Favor",1,"Increased a lot","Favor","Favor a great deal","Agree somewhat","A little harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6644",460718,4,"No","No","No","No","No",NA,1,"Yes","Biden",85,0,100,0,85,30,70,85,100,100,"Favor",2,"Same","Favor","Neutral","Agree somewhat","Same","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"6645",460756,12,"Yes","No","No","Yes","No",NA,1,"Yes","Biden",100,15,100,15,100,50,70,90,90,90,"Favor",2,"Increased a litte","Favor","Favor a little","Agree somewhat","Moderately harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6646",460824,29,"No","No","No","No","No",NA,NA,"Yes","Biden",85,0,100,0,100,30,30,70,100,85,"Favor",1,"Increased a lot","Favor","Favor a great deal","Agree Strongly","A little harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"6647",460862,55,"No","No","No","Yes","No",NA,NA,"Yes","Trump",30,85,0,100,70,85,30,85,85,0,"Favor",1,"Decreased a lot","Oppose","Oppose a great deal","Disagree strongly","Same","Favor","Disapprove","Approve","Disapprove","Approve","Approve","Raised"
"6648",460879,48,"No","No","No","Yes","No",NA,NA,"Yes","Biden",100,15,100,70,100,50,70,100,100,60,"Neutral",NA,"Same","Neutral","Neutral","Disagree strongly","Little easier","Neutral","Approve","Approve","Approve","Approve","Approve","Raised"
"6649",460893,4,"No","No","No","No","No",NA,4,"Yes","Trump",15,70,5,100,30,85,40,95,85,15,"Neutral",2,"Increased a litte","Neutral","Oppose a moderate amount","Disagree Somewhat","Moderately harder","Oppose","Disapprove","Neutral","Disapprove","Approve","Neutral","Eliminated"
"6650",460916,34,"Yes","No","Yes","Yes","No",NA,4,"Yes","Biden",85,0,65,0,85,50,30,40,85,60,"Favor",2,"Decreased a little","Favor","Favor a moderate amount","Agree Strongly","A little harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6651",460930,6,"No","No","Yes","No","No",NA,2,"Yes","Trump",0,100,0,100,0,50,0,100,50,0,"Favor",1,"Same","Neutral","Oppose a great deal","Disagree Somewhat","Same","Oppose","Disapprove","Approve","Disapprove","Disapprove","Approve","Eliminated"
"6652",460978,42,"No","No","Yes","No","No",1,2,"Yes","Trump",0,100,0,100,0,85,70,100,50,0,"Favor",1,"Decreased a lot","Oppose","Oppose a great deal","Disagree strongly","Same","Neutral","Disapprove","Approve","Disapprove","Approve","Approve","Same"
"6653",460985,53,"Yes","No","No","Yes","Yes",NA,NA,"Yes","Biden",100,0,100,0,100,70,15,60,85,70,"Favor",2,"Increased a litte","Favor","Favor a great deal","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6654",460992,6,"No","No","No","No","No",NA,4,"Yes",NA,60,15,50,30,NA,40,40,100,100,60,"Neutral",2,"Same","Neutral","Oppose a moderate amount","Agree somewhat","A great deal harder","Neutral","Neutral","Approve","Neutral","Approve","Neutral","Raised"
"6655",461117,47,"No","No","No","No","No",NA,NA,"Yes","Trump",15,70,15,100,85,60,60,85,85,40,"Favor",1,"Decreased a lot","Neutral","Oppose a little","Disagree strongly","A great deal easier","Favor","Disapprove","Approve","Neutral","Neutral","Disapprove","Same"
"6656",461155,37,"No","No","No","No","No",NA,4,"Yes","Biden",40,15,85,15,85,85,50,85,100,70,"Favor",1,"Same","Favor","Oppose a great deal","Agree Strongly","A great deal harder","Favor","Disapprove","Approve","Approve","Approve","Approve","Raised"
"6657",461162,6,"Yes","Yes","No","Yes","Yes",NA,1,"Yes","Biden",100,0,100,0,100,100,85,85,100,100,"Favor",1,"Increased a lot","Favor","Favor a great deal","Agree Strongly","A little harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6658",461179,42,"Yes","No","No","No","Yes",NA,2,"Yes","Biden",70,0,60,30,100,60,15,70,85,70,"Favor",2,"Same","Favor","Neutral","Agree somewhat","A great deal harder","Favor","Neutral","Approve","Approve","Approve","Neutral","Raised"
"6659",461216,40,"No","No","No","No","No",NA,2,"Yes","Trump",30,40,0,70,15,30,40,60,30,0,"Favor",1,"Decreased a lot","Neutral","Oppose a moderate amount","Neutral","A great deal harder","Favor","Disapprove","Approve","Disapprove","Approve","Approve","Same"
"6660",461230,NA,"No","No","No","No","No",3,NA,"No",NA,40,60,40,85,50,50,50,85,60,50,"Neutral",1,"Decreased a little","Neutral","Neutral","Neutral","Same","Oppose","Neutral","Neutral","Neutral","Approve","Neutral",NA
"6661",461247,12,"No","No","No","No","No",NA,1,"Yes","Biden",100,0,100,0,100,40,40,30,100,100,"Favor",2,"Increased a litte","Favor","Favor a great deal","Agree somewhat","A great deal easier","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6662",461261,NA,"No","No","No","No","No",3,NA,"No",NA,0,100,0,70,40,85,30,60,85,85,"Favor",1,"Same","Oppose","Neutral","Disagree strongly","A great deal harder","Favor","Disapprove","Approve","Neutral","Approve","Neutral","Raised"
"6663",461278,35,"No","No","No","No","No",NA,2,"Yes","Trump",0,100,NA,100,70,85,30,100,70,70,"Favor",2,"Same","Neutral","Neutral","Disagree Somewhat","Same","Favor","Disapprove","Approve","Neutral","Approve","Neutral","Same"
"6664",461308,39,"No","No","No","No","No",NA,NA,"Yes",NA,50,70,50,50,50,60,60,85,85,40,"Neutral",2,"Same","Favor","Oppose a moderate amount","Disagree strongly","Moderately harder","Favor","Approve","Approve","Approve","Approve","Approve","Same"
"6665",461315,47,"Yes","No","No","Yes","Yes",NA,NA,"Yes","Other",70,0,85,0,70,40,40,70,100,100,"Favor",2,"Increased a litte","Favor","Favor a great deal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6666",461353,23,"No","No","Yes","No","Yes",NA,4,"No",NA,85,NA,78,78,79,67,90,78,78,88,"Neutral",2,"Same","Neutral","Neutral","Agree Strongly","Same","Neutral","Neutral","Neutral","Neutral","Neutral","Disapprove","Lowered"
"6667",461445,NA,"No","No","No","No","No",3,NA,"No",NA,70,50,70,50,50,60,50,50,100,50,"Favor",1,"Same","Neutral","Neutral","Neutral","Moderately harder","Favor","Neutral","Neutral","Approve","Approve","Disapprove","Same"
"6668",461452,42,"No","No","Yes","No","Yes",NA,1,"Yes","Biden",70,0,85,15,70,50,50,70,70,85,"Favor",2,"Decreased a little","Neutral","Favor a moderate amount","Agree somewhat","A great deal harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"6669",461469,42,"No","No","No","No","No",NA,2,"Yes","Biden",100,0,100,40,100,60,60,85,100,40,"Favor",1,"Same","Favor","Oppose a moderate amount","Disagree Somewhat","Same","Neutral","Approve","Approve","Approve","Approve","Neutral","Same"
"6670",461506,6,"Yes","No","No","Yes","No",NA,1,"Yes","Biden",100,0,85,0,85,30,70,70,100,85,"Favor",2,"Increased a litte","Favor","Favor a great deal","Agree somewhat","Same","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6671",461513,37,"No","No","Yes","No","No",NA,2,"Yes","Trump",NA,100,0,100,100,50,50,85,85,0,"Neutral",2,"Decreased a lot","Oppose","Oppose a moderate amount","Disagree strongly","A great deal harder","Oppose","Disapprove","Approve","Approve","Approve","Neutral","Same"
"6672",461544,NA,"No","No","No","Yes","Yes",3,NA,"No",NA,70,0,50,60,70,80,60,70,100,100,"Neutral",2,"Increased a litte","Neutral","Oppose a moderate amount","Neutral","A little harder","Neutral","Approve","Neutral","Neutral","Neutral","Neutral","Raised"
"6673",461568,NA,"No","No","Yes","No","No",3,NA,"No",NA,0,85,0,NA,70,50,50,100,85,15,"Favor",1,"Decreased a lot","Neutral","Favor a moderate amount","Disagree strongly","A great deal harder","Favor","Neutral","Approve","Approve","Approve","Neutral","Raised"
"6674",461599,13,"No","No","No","No","Yes",NA,NA,"No",NA,65,0,60,30,70,60,40,60,85,40,"Favor",2,"Increased a litte","Favor","Favor a little","Agree somewhat","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6675",461605,47,"No","No","Yes","No","No",NA,NA,"Yes","Biden",90,0,100,0,85,50,50,50,100,100,"Favor",2,"Increased a lot","Favor","Favor a great deal","Agree Strongly","A little harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6676",461698,6,"Yes","No","No","Yes","Yes",NA,4,"Yes","Biden",75,0,70,15,65,15,40,40,50,50,"Favor",1,"Same","Neutral","Favor a great deal","Agree somewhat","Moderately harder","Favor","Neutral","Neutral","Approve","Approve","Neutral","Raised"
"6677",461735,12,"No","No","No","No","No",NA,1,"Yes","Biden",85,0,70,10,90,60,50,30,90,80,"Favor",2,"Increased a lot","Favor","Favor a moderate amount","Agree Strongly","A great deal harder","Favor","Approve","Neutral","Approve","Approve","Approve","Raised"
"6678",461780,NA,"No","No","No","No","No",NA,NA,NA,NA,50,50,50,50,60,50,50,50,100,50,NA,NA,NA,NA,NA,"Neutral","A little harder",NA,NA,"Approve","Approve","Approve",NA,NA
"6679",461834,37,"Yes","Yes","Yes","Yes","Yes",NA,2,"Yes","Trump",0,70,0,100,40,85,15,85,85,50,"Favor",1,"Same","Oppose","Neutral","Disagree strongly","A little harder","Favor","Disapprove","Approve","Neutral","Disapprove","Neutral","Same"
"6680",461889,45,"Yes","No","Yes","Yes","No",NA,NA,"Yes","Biden",85,0,100,40,100,70,85,85,100,100,"Favor",2,"Increased a litte","Favor","Neutral","Agree Strongly","A great deal harder","Neutral","Approve","Approve","Approve","Approve","Approve","Raised"
"6681",461926,6,"No","No","No","No","Yes",NA,4,"Yes","Trump",10,90,0,88,NA,90,9,90,70,8,"Favor",2,"Decreased a little","Favor","Oppose a great deal","Disagree Somewhat","Same","Oppose","Disapprove","Approve","Disapprove","Approve","Approve","Same"
"6682",461964,6,"No","No","No","No","No",NA,4,"Yes","Biden",70,50,60,50,85,50,50,60,60,50,"Favor",1,"Same","Neutral","Neutral","Neutral","Moderately harder","Neutral","Neutral","Approve","Approve","Neutral","Neutral","Raised"
"6683",461995,6,"No","No","No","No","Yes",NA,1,"Yes","Biden",85,0,85,0,100,40,30,30,85,85,"Favor",1,"Decreased a little","Favor","Favor a great deal","Agree Strongly","A little harder","Favor","Approve","Approve","Approve","Approve","Disapprove","Raised"
"6684",462035,NA,"Yes","No","No","No","No",3,NA,"No",NA,42,38,45,20,0,50,50,25,100,10,"Favor",2,"Decreased a little","Neutral","Neutral","Agree somewhat","A great deal harder","Neutral","Neutral","Approve","Approve","Approve","Neutral","Eliminated"
"6685",462042,17,"No","No","No","No","No",NA,NA,"Yes","Biden",85,0,85,0,100,50,15,70,100,30,"Favor",2,"Increased a litte","Favor","Favor a moderate amount","Agree somewhat","Same","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6686",462059,34,"No","No","No","No","No",NA,4,"Yes","Trump",0,90,15,90,50,50,15,85,85,0,"Favor",1,"Increased a litte","Oppose","Oppose a great deal","Disagree strongly","A great deal easier","Favor","Disapprove","Neutral","Neutral","Approve","Approve","Same"
"6687",462103,35,"No","No","No","No","No",NA,4,"Yes","Biden",60,0,50,0,60,30,40,15,85,15,"Favor",2,"Same","Neutral","Favor a moderate amount","Disagree strongly","A great deal harder","Favor","Neutral","Disapprove","Approve","Disapprove","Approve","Raised"
"6688",462127,34,"No","No","No","No","No",NA,1,"Yes","Biden",85,0,70,0,100,60,50,85,85,15,"Favor",1,"Decreased a little","Neutral","Favor a moderate amount","Disagree Somewhat","Moderately harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"6689",462141,55,"No","No","No","No","No",NA,NA,"No",NA,40,50,50,40,70,75,60,90,90,75,"Neutral",2,"Same","Favor","Oppose a little","Agree somewhat","Moderately harder","Neutral","Approve","Approve","Approve","Approve","Neutral","Raised"
"6690",462165,12,"No","No","No","No","No",NA,4,"Yes","Biden",85,0,85,60,85,50,40,0,70,100,"Oppose",2,"Decreased a lot","Neutral","Neutral","Neutral","A great deal easier","Neutral","Approve","Neutral","Neutral","Approve","Neutral","Same"
"6691",462172,1,"No","No","No","No","No",NA,NA,"Yes","Trump",30,40,0,60,60,60,40,70,60,0,"Favor",1,"Decreased a little","Oppose","Oppose a great deal","Agree somewhat","A great deal easier","Favor","Disapprove","Approve","Approve","Approve","Neutral","Same"
"6692",462226,39,"No","No","No","No","No",NA,NA,"Yes","Biden",100,0,85,0,85,70,30,85,85,0,"Favor",1,"Decreased a little","Neutral","Oppose a great deal","Disagree strongly","A great deal harder","Oppose","Approve","Approve","Approve","Approve","Approve","Same"
"6693",462332,37,"No","No","No","Yes","No",NA,1,"Yes","Biden",100,0,100,0,100,50,60,80,85,85,"Favor",1,"Same","Neutral","Favor a moderate amount","Neutral","A great deal harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"6694",462349,51,"No","No","No","No","Yes",NA,NA,"Yes","Trump",0,100,0,100,65,85,25,85,30,0,"Oppose",1,"Same","Oppose","Oppose a moderate amount","Neutral","A great deal harder","Oppose","Disapprove","Disapprove","Disapprove","Disapprove","Disapprove","Same"
"6695",462370,12,"No","No","No","No","No",NA,1,"Yes","Biden",90,45,80,40,100,90,70,80,90,85,"Favor",2,"Increased a litte","Neutral","Favor a moderate amount","Neutral","Same","Favor","Approve","Neutral","Approve","Approve","Neutral","Raised"
"6696",462387,26,"No","No","No","No","No",NA,NA,"Yes","Biden",70,30,50,15,50,50,50,0,50,50,"Neutral",1,"Increased a litte","Oppose","Favor a moderate amount","Neutral","A great deal harder","Favor","Approve","Approve","Disapprove","Disapprove","Disapprove","Same"
"6697",462431,39,"No","No","No","No","No",NA,NA,"Yes","Trump",10,75,0,60,50,85,60,90,50,40,"Favor",1,"Decreased a little","Neutral","Favor a moderate amount","Agree somewhat","A little harder","Favor","Disapprove","Approve","Neutral","Approve","Disapprove","Raised"
"6698",462448,22,"No","No","No","No","No",NA,2,"Yes","Trump",15,100,0,85,40,70,40,100,85,40,"Neutral",1,"Decreased a little","Favor","Oppose a great deal","Disagree Somewhat","A great deal harder","Favor","Neutral","Approve","Approve","Approve","Disapprove","Raised"
"6699",462516,37,"No","No","Yes","No","No",NA,2,"Yes","Trump",40,70,40,100,40,50,10,40,40,0,"Favor",1,"Decreased a little","Neutral","Oppose a moderate amount","Disagree Somewhat","Same","Neutral","Disapprove","Disapprove","Disapprove","Neutral","Approve","Eliminated"
"6700",462608,12,"No","No","No","No","No",NA,1,"No",NA,100,0,85,0,50,0,50,30,100,100,"Neutral",2,"Increased a lot","Favor","Favor a moderate amount","Agree somewhat","A little harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"6701",462653,37,"No","No","No","No","No",NA,1,"Yes","Biden",100,0,100,0,100,60,70,85,100,100,"Neutral",2,"Increased a litte","Favor","Favor a moderate amount","Agree somewhat","Same","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"6702",462677,37,"No","No","No","No","No",NA,2,"Yes","Trump",0,100,0,90,0,75,75,100,85,0,"Favor",1,"Same","Oppose","Oppose a great deal","Disagree strongly","A great deal easier","Neutral","Disapprove","Disapprove","Approve","Neutral","Approve","Same"
"6703",462745,17,"Yes","No","No","Yes","No",NA,NA,"Yes","Trump",0,100,0,100,30,50,50,85,70,0,"Neutral",1,"Same","Favor","Oppose a moderate amount","Disagree Somewhat","Same","Neutral","Disapprove","Disapprove","Neutral","Approve","Neutral","Same"
"6704",462752,36,"No","No","No","No","No",NA,1,"Yes","Biden",100,0,100,0,70,NA,NA,70,70,85,"Favor",2,"Decreased a little","Favor","Neutral","Disagree strongly","Little easier","Neutral","Approve","Approve","Approve","Approve","Neutral","Raised"
"6705",462776,17,"Yes","No","No","No","No",NA,NA,"Yes","Biden",50,0,70,0,99,2,30,24,90,75,"Favor",2,"Increased a litte","Favor","Neutral","Agree Strongly","Same","Neutral","Neutral","Neutral","Approve","Disapprove","Approve","Eliminated"
"6706",462790,42,"Yes","Yes","Yes","Yes","Yes",NA,2,"Yes","Trump",15,85,0,70,40,60,30,60,70,15,"Favor",1,"Same","Favor","Neutral","Disagree strongly","Same","Oppose","Disapprove","Disapprove","Disapprove","Disapprove","Approve","Lowered"
"6707",462837,13,"Yes","No","No","Yes","No",NA,NA,"Yes","Trump",15,85,0,100,70,85,40,90,70,85,"Neutral",1,"Same","Favor","Oppose a moderate amount","Disagree Somewhat","Moderately Easier","Oppose","Disapprove","Approve","Neutral","Approve","Approve","Same"
"6708",462844,12,"No","No","No","No","No",1,4,"Yes","Trump",30,100,40,100,85,85,30,70,100,85,"Favor",2,"Same","Neutral","Favor a great deal","Agree Strongly","A little harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6709",462875,4,"No","No","No","No","No",NA,2,"Yes","Trump",15,85,10,100,70,85,50,95,60,0,"Neutral",2,"Increased a litte","Favor","Oppose a great deal","Disagree strongly","A great deal easier","Oppose","Disapprove","Disapprove","Disapprove","Disapprove","Approve","Eliminated"
"6710",462905,6,"No","No","No","No","No",NA,4,"Yes","Biden",85,0,70,0,50,70,15,15,100,85,"Favor",2,"Same","Favor","Favor a moderate amount","Agree Strongly","Little easier","Favor","Approve","Disapprove","Approve","Approve","Approve","Same"
"6711",462943,39,"No","No","No","No","No",NA,NA,NA,NA,70,15,60,30,60,50,60,60,100,85,"Favor",1,"Increased a lot","Favor","Favor a great deal","Agree Strongly","A great deal easier","Favor","Approve","Neutral","Approve","Approve","Neutral","Raised"
"6712",462974,42,"No","No","No","No","No",NA,2,"Yes","Trump",20,100,0,100,85,90,50,95,70,15,"Neutral",1,"Same","Favor","Oppose a great deal","Agree somewhat","A great deal easier","Oppose","Disapprove","Approve","Disapprove","Disapprove","Disapprove","Raised"
"6713",462981,NA,"No","No","No","No","No",3,NA,"No",NA,40,40,50,60,60,60,30,60,60,50,"Favor",2,"Same","Favor","Favor a great deal","Disagree Somewhat","Little easier","Favor","Neutral","Disapprove","Approve","Approve","Approve","Raised"
"6714",463021,33,"Yes","Yes","No","No","Yes",NA,4,"Yes","Biden",70,0,100,0,100,100,85,85,100,100,"Neutral",1,"Increased a litte","Favor","Favor a moderate amount","Agree somewhat","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6715",463045,51,"Yes","No","No","No","No",NA,NA,"Yes",NA,85,0,85,15,100,40,60,40,100,85,"Favor",1,"Increased a lot","Favor","Favor a great deal","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6716",463076,12,"No","No","No","No","No",NA,1,"Yes","Biden",100,0,100,60,100,100,60,85,100,100,"Favor",1,"Same","Favor","Favor a great deal","Agree Strongly","A great deal harder","Favor","Neutral","Approve","Approve","Approve","Neutral","Raised"
"6717",463144,26,"No","No","No","Yes","No",NA,NA,"Yes","Biden",70,0,70,30,85,60,40,60,85,60,"Favor",2,"Same","Favor","Favor a great deal","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"6718",463212,12,"Yes","No","Yes","No","No",NA,2,"Yes","Trump",0,100,0,100,40,85,60,100,85,0,"Favor",2,"Decreased a little","Neutral","Oppose a moderate amount","Disagree Somewhat","Moderately Easier","Favor","Disapprove","Approve","Disapprove","Approve","Approve","Same"
"6719",463229,55,"No","No","No","No","No",NA,NA,"Yes","Trump",15,85,15,85,40,90,40,95,60,15,"Favor",1,"Same","Neutral","Oppose a moderate amount","Disagree strongly","Little easier","Oppose","Disapprove","Disapprove","Neutral","Disapprove","Neutral","Eliminated"
"6720",463243,6,"No","No","Yes","No","No",NA,1,"Yes","Biden",90,0,90,15,95,40,40,85,65,95,"Favor",2,"Increased a lot","Favor","Neutral","Agree somewhat","A little harder","Favor","Approve","Approve","Approve","Approve","Neutral","Same"
"6721",463274,4,"No","No","No","No","No",NA,4,"Yes","Biden",55,35,50,50,65,70,40,60,75,55,"Neutral",2,"Increased a lot","Favor","Oppose a moderate amount","Agree somewhat","Same","Neutral","Disapprove","Disapprove","Approve","Approve","Approve","Eliminated"
"6722",463304,48,"No","No","No","Yes","No",NA,NA,"Yes","Trump",0,100,0,100,15,60,15,70,50,0,"Favor",1,"Decreased a lot","Neutral","Oppose a great deal","Disagree Somewhat","A great deal harder","Oppose","Disapprove","Approve","Disapprove","Approve","Approve","Same"
"6723",463359,42,"No","No","No","Yes","Yes",NA,2,NA,NA,30,70,0,85,15,85,50,85,85,15,"Favor",1,"Increased a lot","Oppose","Oppose a moderate amount","Disagree strongly","A great deal harder","Favor","Disapprove","Approve","Disapprove","Approve","Approve","Same"
"6724",463427,12,"Yes","No","No","No","No",NA,1,"Yes","Biden",100,0,100,10,NA,50,50,80,50,100,"Favor",2,"Same","Neutral","Oppose a great deal","Agree Strongly","A little harder","Favor","Neutral","Approve","Disapprove","Approve","Neutral","Raised"
"6725",463434,26,"No","No","No","No","No",NA,NA,"Yes","Trump",0,100,50,70,0,40,15,85,85,50,"Favor",1,"Same","Favor","Neutral","Disagree strongly","Moderately harder","Neutral","Disapprove","Neutral","Approve","Approve","Neutral","Same"
"6726",463564,24,"No","No","Yes","Yes","Yes",NA,1,"Yes","Biden",95,0,100,0,100,15,30,40,100,85,"Favor",2,"Increased a litte","Favor","Favor a great deal","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6727",463656,51,"No","No","Yes","Yes","No",NA,NA,"Yes","Trump",15,100,0,100,50,70,50,85,50,0,"Favor",1,"Decreased a little","Oppose","Oppose a great deal","Disagree Somewhat","Same","Oppose","Disapprove","Approve","Disapprove","Approve","Disapprove","Raised"
"6728",463687,18,"Yes","No","No","Yes","Yes",NA,NA,"Yes","Trump",0,100,0,100,0,60,15,85,70,0,"Favor",1,"Same","Favor","Oppose a great deal","Disagree strongly","Same","Oppose","Disapprove","Neutral","Disapprove","Neutral","Neutral","Eliminated"
"6729",463694,17,"No","No","No","No","Yes",NA,NA,"Yes","Trump",0,100,0,100,0,60,50,90,50,0,"Neutral",1,"Decreased a little","Favor","Oppose a great deal","Disagree strongly","Same","Neutral","Disapprove","Disapprove","Neutral","Neutral","Neutral","Lowered"
"6730",463793,NA,"No","No","No","No","No",3,NA,"No",NA,70,0,85,0,60,50,50,35,75,100,"Favor",1,"Increased a lot","Favor","Favor a great deal","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6731",463809,41,"Yes","Yes","Yes","Yes","No",NA,1,"Yes","Biden",90,0,92,5,88,70,70,70,85,80,"Favor",2,"Increased a litte","Favor","Favor a great deal","Agree somewhat","A great deal harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"6732",463854,12,"No","No","No","No","No",NA,1,"Yes","Biden",NA,15,85,30,100,60,50,85,85,85,"Favor",1,"Same","Favor","Neutral","Agree somewhat","Same","Oppose","Approve","Approve","Disapprove","Approve","Approve","Raised"
"6733",463861,24,"No","No","No","No","No",NA,1,"Yes","Other",50,0,70,0,60,60,50,15,85,85,"Neutral",1,"Increased a litte","Favor","Favor a great deal","Agree Strongly","A little harder","Neutral","Approve","Neutral","Approve","Approve","Approve","Raised"
"6734",463892,NA,"No","No","No","No","No",3,NA,"No",NA,50,50,50,50,50,50,50,60,60,50,"Neutral",2,"Same","Neutral","Neutral","Disagree strongly","A little harder","Oppose","Approve","Neutral","Neutral","Approve","Neutral","Raised"
"6735",463908,1,"No","No","No","Yes","Yes",NA,NA,"Yes","Biden",70,0,86,0,100,40,30,70,100,86,"Favor",2,"Same","Favor","Favor a moderate amount","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6736",463939,26,"No","No","No","No","No",NA,NA,"Yes","Trump",0,0,10,0,85,50,0,30,90,0,"Favor",2,"Decreased a little","Oppose","Oppose a moderate amount","Agree Strongly","A little harder","Favor","Disapprove","Approve","Approve","Approve","Approve","Same"
"6737",463946,53,"No","No","Yes","No","No",NA,NA,"Yes","Trump",50,100,50,70,50,70,70,85,50,100,"Favor",2,"Increased a litte","Neutral","Favor a great deal","Neutral","Same","Favor","Approve","Neutral","Approve","Approve","Neutral","Raised"
"6738",463991,8,"No","No","No","No","No",NA,2,"Yes","Biden",85,0,100,75,75,60,60,70,85,90,"Favor",1,"Increased a litte","Favor","Favor a moderate amount","Disagree Somewhat","Same","Favor","Disapprove","Approve","Approve","Approve","Approve","Same"
"6739",464000,21,"No","No","No","No","No",NA,2,"Yes","Trump",15,100,0,100,60,90,70,85,85,50,"Favor",1,"Same","Neutral","Neutral","Disagree Somewhat","Moderately Easier","Neutral","Neutral","Approve","Neutral","Approve","Disapprove","Same"
"6740",464031,NA,"No","No","No","No","No",3,NA,"No",NA,0,0,30,0,0,40,40,60,60,0,"Favor",2,"Same","Favor","Favor a great deal","Disagree Somewhat","Same","Neutral","Approve","Neutral","Neutral","Approve","Neutral","Raised"
"6741",464048,24,"No","No","Yes","Yes","Yes",NA,1,"Yes","Biden",85,0,80,0,100,15,60,15,100,95,"Favor",2,"Increased a lot","Favor","Favor a great deal","Agree Strongly","Moderately harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6742",464192,41,"No","No","No","No","No",NA,4,"Yes","Biden",85,0,70,50,100,70,15,70,85,85,"Favor",1,"Same","Neutral","Favor a great deal","Neutral","Moderately harder","Favor","Approve","Approve","Approve","Approve","Neutral","Raised"
"6743",464239,55,"No","Yes","Yes","Yes","No",NA,NA,"Yes","Trump",0,100,0,100,50,50,50,100,50,0,"Neutral",1,"Decreased a lot","Favor","Oppose a great deal","Disagree strongly","A great deal easier","Neutral","Disapprove","Neutral","Neutral","Approve","Neutral","Lowered"
"6744",464246,39,"No","No","No","No","No",NA,NA,"Yes","Trump",30,90,0,100,50,70,0,100,85,0,"Favor",2,"Same","Favor","Oppose a great deal","Neutral","A little harder","Neutral","Disapprove","Approve","Disapprove","Neutral","Neutral","Same"
"6745",464277,6,"No","No","Yes","No","No",NA,1,"Yes","Biden",100,15,100,15,50,50,70,30,50,85,"Favor",1,"Decreased a little","Favor","Favor a great deal","Agree Strongly","A great deal harder","Favor","Approve","Approve","Neutral","Approve","Neutral","Raised"
"6746",464291,18,"Yes","No","Yes","Yes","No",NA,NA,"Yes","Biden",80,10,75,10,100,50,50,60,100,75,"Favor",2,"Increased a litte","Favor","Favor a moderate amount","Agree Strongly","Same","Favor","Approve","Neutral","Approve","Approve","Approve","Raised"
"6747",464352,37,"No","No","Yes","No","No",NA,1,"No",NA,85,0,85,0,100,50,50,65,85,60,"Favor",1,"Same","Neutral","Neutral","Agree somewhat","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Raised"
"6748",464376,27,"No","No","No","No","No",NA,NA,"No",NA,70,70,50,50,50,50,50,50,55,60,"Neutral",2,"Increased a litte","Favor","Favor a moderate amount","Disagree Somewhat","A great deal easier","Oppose","Approve","Neutral","Approve","Approve","Neutral","Raised"
"6749",464437,18,"No","No","No","No","Yes",NA,NA,NA,NA,50,0,50,0,75,40,50,40,100,100,"Favor",2,"Same","Favor","Favor a great deal","Agree Strongly","A great deal harder","Favor","Approve","Approve","Approve","Approve","Approve","Same"
"6750",464499,42,"No","No","Yes","No","No",NA,2,"Yes","Trump",0,100,0,100,85,85,60,85,100,15,"Neutral",1,"Decreased a lot","Neutral","Neutral","Agree somewhat","A little harder","Favor","Disapprove","Approve","Approve","Approve","Neutral","Same"
